91747572761.95537,38243996346.86443,63721812818.09173,-135641400627.5097,-42347220208.02937,6493489217.612671,-10072986885.86522,-13456253916.14233,-57218525425.34648,-13490278762.75972
-105140896703.2342,-43711618736.74419,-72946263166.03955,155247924043.4576,48476362500.00998,-7474572209.09793,11603246850.97777,15441758087.98086,65486128818.4977,15401907198.22207
-129550098370.2886,-51912966211.28171,-88569300348.96948,188005634419.1191,58840120288.82236,-9770013499.283073,15307203908.14488,19384067787.93201,79250621897.23373,18003188588.41999
-219124603820.3357,-88938568220.17401,-150571179139.275,319906976027.1376,100041364451.2796,-16199650453.28044,25303817534.74902,32578994896.30105,134882913496.4525,31017486698.99628
-101318479405.5741,-41652219474.81374,-69977351584.77475,148810474473.5602,46498902615.23241,-7338155497.508686,11425444148.2909,14966708445.14165,62757843193.08981,14606581105.07211
50785411706.91953,21127960520.23146,35244297719.71219,-75012302098.84492,-23421696708.519,3606280197.677842,-5597224192.493191,-7456095947.318831,-31641813574.54993,-7446608600.737123
67549932363.8394,27988735869.20056,46802007730.05261,-99582463632.21931,-31101324366.19905,4829441991.253146,-7503884918.718596,-9938260740.881449,-42002931439.9163,-9847873481.571949
0.2166263917764439,-1.281676243986475,0.8035639686820444,-0.70238065544201,-0.4306379220192675,-0.3356833090504652,-0.190464176778488,0.9214701671688857,0.6414671582249962,0.2857106784437655
-10237055858.21431,-4464033288.898863,-7242637895.451949,15466733914.92647,4815066225.071336,-667894220.5066779,1021787314.277189,1465291478.868746,6529813807.944919,1603746414.133765
-6.881940194405615,-10.40790523728356,-0.3079563826322556,4.812453975901008,-0.048561523668468,-0.9948724274872802,-7.934102344908752,13.9596546884859,-1.614878719672561,-0.8162304920842871
-0.2346829324960709,-0.2107117362320423,0.7535770088434219,0.02997457608580589,-0.1181646250188351,0.160663420567289,0.2176613472402096,-0.06978076556697488,-0.1771683786064386,0.02218570606783032
0.06666237115859985,0.04112702608108521,-0.09165671467781067,0.05772078037261963,-0.01697263121604919,-0.0260087363421917,-0.003885306417942047,0.01976598799228668,-0.4829891622066498,0.05918495357036591
-0.03094255924224854,-0.06122437119483948,0.1450679302215576,-0.0734441876411438,-0.03464853763580322,0.04239945858716965,-0.1303165294229984,-0.02897964417934418,0.2478968501091003,0.0007802098989486694
0.04718869924545288,0.08713334798812866,-0.09786272048950195,0.003843605518341064,-0.05179221928119659,0.02947812154889107,0.5293408110737801,0.05126539617776871,-0.2710478603839874,-0.05996067821979523
-0.03946793079376221,-0.1609091907739639,0.05066400766372681,0.2007104754447937,0.05705453455448151,-0.04071345552802086,-0.5821282006800175,0.04617102444171906,0.2038631290197372,0.1250159405171871
0.04594230651855469,0.1318513005971909,0.01007193326950073,-0.3987247347831726,-0.06074336171150208,0.0877078790217638,0.7625620514154434,-0.1058795638382435,0.05152852833271027,-0.15079440549016
-0.09124784916639328,-0.1090661026537418,-0.6450298018753529,0.1969638988375664,0.2446984685957432,-0.1616333974525332,-0.4273711103014648,0.2044144291430712,0.2544273659586906,0.4769062818959355
0.1558107435703278,-0.1881078369915485,0.932359091937542,-0.04775984585285187,-0.2737400680780411,0.05985990818589926,0.0426837969571352,-0.1308347377926111,-0.2213368788361549,-0.2023927103728056
-0.05913844704627991,0.1049820631742477,-0.5673564076423645,-0.3589829802513123,0.1455505192279816,-0.09999906830489635,-0.1143726855516434,-0.02317473292350769,0.5054130256175995,0.1727904081344604
0.01368260383605957,-0.7729944661259651,1.374796688556671,0.6009332239627838,-0.2418594062328339,0.2483121491968632,-0.3467370383441448,-0.04428114369511604,-0.4681898206472397,0.108880128711462
0.686269473284483,-0.1006009774282575,-0.6449651066213846,-0.02012483030557632,0.2638159673660994,-0.1175093881320208,0.7230033711530268,-0.3919200780801475,-0.2453563828021288,-0.1351133459247649
-1.158217836171389,-1.189291533082724,7.692256644368172,0.8945504389703274,-1.541619469411671,0.7215262154350057,-3.786706767044961,-0.1163245439529419,0.1042912937700748,-0.1693540196865797
0.1540188789367676,0.4410510063171387,-1.927077293395996,-0.2469761371612549,-0.1281763911247253,0.1466357745230198,2.327008821070194,0.1435985863208771,-0.4181644916534424,-0.1803214997053146
0.1390408277511597,-0.7643303275108337,1.674465775489807,-0.005392313003540039,0.1518672704696655,0.2992832139134407,-1.013567119836807,-0.3524312376976013,-0.1758971810340881,0.3463385403156281
0.08624416589736938,0.4597207754850388,-0.3682601153850555,0.3688364624977112,0.2188228666782379,-0.4079698957502842,-0.06557435542345047,0.1171121522784233,0.04132592678070068,-0.2320539206266403
-2.54406863451004,1.251552484929562,-1.457985058426857,-0.9486706256866455,-1.365205243229866,0.1708161253482103,-0.4035331439226866,0.5333098620176315,3.080902874469757,-0.1181274354457855
-63859885139.69165,-24859657900.17066,-43166916189.46584,91442933796.00566,28670457643.19368,-5026087582.246067,7924351125.680755,9689147812.481878,38525914733.84256,8508962537.960804
-40567613070.10575,-16296902250.32759,-27762261908.86031,58941276415.68281,18443971755.68792,-3047675671.252224,4772181802.160832,6062488090.485965,24846840862.42901,5657960827.32823
-88579289384.58231,-35231337502.78541,-60380984475.19095,128102734002.1234,40110949874.99854,-6756148068.245301,10603188559.59719,13302222862.38511,53992213587.51049,12177494343.28915
-31457502146.38276,-12235603071.72046,-21257155802.50429,45027566918.48606,14118405787.81306,-2478827884.7066,3908902029.572474,4774786141.224073,18970318790.33525,4186369519.849558
-55568808209.71474,-22059183881.82772,-37850315386.80237,80291281195.47923,25143465191.56423,-4250630954.631356,6673866968.478317,8352765723.078124,33839648298.38393,7618016218.756249
21891294411.81614,8616734317.971277,14861592329.11681,-31506748747.87519,-9871647979.375963,1695674180.918627,-2667290172.89748,-3304054746.31432,-13276813987.90222,-2964338700.571204
-23191820735.29884,-9006670968.293184,-15662291997.95154,33172735014.04381,10402318264.37486,-1831509967.721204,2889044808.741821,3522736789.138444,13975430797.652,3079393217.993916
-25.88099166750908,-20.71551794558764,2.177029151469469,-3.137406691908836,-16.95445154234767,-2.38464558776468,0.7622583359479904,63.11980021744967,-3.01271728053689,-10.90095318946987
11.67452844977379,9.35093716904521,-0.9639800041913986,1.236000195145607,7.676920924335718,1.212618622928858,0.01095547527074814,-28.59192349389195,1.047095872461796,4.988991887308657
-2.202779024839401,-1.962711270898581,-0.5999390333890915,-1.132169842720032,-1.54473115503788,-1.534336898475885,1.219935326837003,6.385183846578002,-0.2554575279355049,-0.2480782531201839
0.5911336243152618,-0.1931050568819046,0.6760775446891785,-0.5351897180080414,-0.624889612197876,1.203717414289713,-0.2984910756349564,-0.04250713437795639,0.2438309341669083,-0.2883058302104473
-0.146336555480957,-0.05472182482481003,0.006440870463848114,-0.1829574257135391,0.1323988065123558,0.04140399675816298,0.3658527322113514,-0.1605253871530294,-0.2301160171627998,0.1261639110743999
0.03646588325500488,0.05201488733291626,-0.181688666343689,0.1649379730224609,0.02999997138977051,0.05489888042211533,0.07256419956684113,0.008356094360351562,0.1239993572235107,-0.1968643963336945
0.02510258555412292,0.08175040781497955,-0.1359302401542664,-0.05673056840896606,-0.007048800587654114,-0.0509037934243679,0.2799022160470486,0.01580366119742393,-0.0997593104839325,0.09051481634378433
-0.0354556143283844,-0.06555619835853577,0.01118651032447815,0.0713614821434021,0.05657997727394104,0.07865112833678722,0.087295763194561,-0.05405335873365402,-0.0186605304479599,-0.09445247426629066
0.01640453934669495,0.004845425486564636,-0.1548540890216827,0.02700066566467285,0.02534084022045135,-0.06123458221554756,-0.06518236175179482,0.04822488874197006,-0.0347791314125061,0.08689742535352707
0.01813411712646484,-0.05960303544998169,0.1042402386665344,-0.09312605857849121,-0.008508116006851196,0.08420861139893532,0.03320710361003876,-0.02806268632411957,0.01830059289932251,-0.05378460884094238
-0.05809831619262695,0.09480226039886475,-0.09780430793762207,0.1614551544189453,-0.05770379304885864,-0.02745161950588226,0.1116243004798889,0.02224454283714294,-0.1782441139221191,-0.04654288291931152
0.03169071674346924,-0.1539748013019562,0.224306583404541,0.09621119499206543,-0.02455490827560425,0.09259956330060959,-0.1417759135365486,0.01647591590881348,-0.1431321501731873,0.04766117036342621
-0.05730114877223969,0.3363010436296463,-0.3267046362161636,-0.2680036425590515,-0.1092416271567345,-0.0622504185885191,0.6607487667351961,-0.01326148584485054,0.03579635918140411,-0.1175846122205257
-0.006809592247009277,-0.1262786090373993,0.169572651386261,0.08846640586853027,-0.01360896229743958,0.05477232858538628,-0.06058916449546814,0.1934537142515182,-0.2131168246269226,0.0882662758231163
-0.1865026950836182,-0.2297124862670898,0.3489370346069336,0.07192039489746094,0.03431600332260132,0.1499335020780563,-0.1510113626718521,-0.241168349981308,0.08956491947174072,-0.05567038059234619
0.05053138732910156,0.2450165152549744,-0.08886504173278809,0.03359436988830566,-0.04686152935028076,-0.06476852297782898,-0.02725769579410553,0.2390414178371429,-0.1239352226257324,0.06412845849990845
-0.008514881134033203,-0.2939027547836304,0.1176173686981201,0.02549266815185547,-0.1597356796264648,0.04524773359298706,0.1239825189113617,-0.1270824372768402,0.04798436164855957,0.1193721294403076
0.01832199096679688,-0.0491642951965332,0.1135635375976562,0.05251216888427734,0.1052050590515137,0.02810478210449219,-0.06623399257659912,0.1239601373672485,-0.1085166931152344,-0.03094613552093506
-0.09431219100952148,0.01254916191101074,0.006084442138671875,-0.02596187591552734,-0.09111356735229492,0.006645321846008301,-0.006251871585845947,0.02823340892791748,0.04538059234619141,0.0359918475151062
0.0007886886596679688,-0.06218552589416504,0.02022647857666016,0.0008258819580078125,0.0002639293670654297,0.04901731014251709,-0.007383763790130615,0.04060113430023193,-0.03749370574951172,0.004850029945373535
-0.01275444030761719,-0.005012989044189453,0.07910728454589844,0.00940704345703125,0.01959991455078125,-0.05927819013595581,-0.007655739784240723,-0.04083621501922607,0.02889299392700195,0.0004278421401977539
-0.0410315990447998,-0.1636005043983459,0.5049247741699219,-0.07047247886657715,-0.0002118349075317383,0.05593010783195496,-0.2782663255929947,-0.006718754768371582,-0.06232202053070068,0.05314460396766663
0.1621413230895996,0.4448318481445312,-2.209672451019287,0.2357912063598633,-0.2381284236907959,-0.1544259786605835,1.761024355888367,0.9746906757354736,0.4863622188568115,-0.6483892798423767
-0.6786101087927818,4.498909376561642,25.29698902368546,-1.858812227845192,-1.796458382159472,-0.07345877308398485,-31.1089766677469,-8.960951067507267,-2.458118662238121,4.916906481608748
-5039291474.089581,-1733187195.137861,-3252352387.769949,6830355747.634585,2157905500.875314,-462380046.6184428,743918196.5104706,806545014.5040698,2871257915.769592,557065387.9718648
39661527051.84182,16143460245.94141,27284091574.45728,-57980040726.10342,-18128327665.27265,2919015587.577012,-4556329309.453495,-5888423882.582927,-24447482864.42076,-5636981541.171481
-27782826289.8432,-11225630275.34377,-19056628448.85176,40475159849.58889,12660972199.12895,-2068601640.993377,3234686237.077146,4140038233.184643,17064201216.84329,3907232587.306108
29373825169.87835,11751494930.87109,20069078001.29388,-42595636285.19115,-13332504897.54242,2220723175.877941,-3480626852.883008,-4398596727.976342,-17954944312.80284,-4072429286.683746
0.3970839390531182,-1.157761587062851,3.637997701764107,-1.078852985054255,-0.4504528492689133,-2.072091588110197,-0.2674335933988914,2.353575317887589,-0.1621586978435516,5.906517353607342
-0.316315058618784,0.2037652339786291,-0.07733534602448344,-0.8710111668333411,0.5429941962938756,0.5719904036959633,-0.2441159840673208,-0.9363639681832865,-0.1988695494364947,-1.077667165489402
0.05054759979248047,-0.4444705247879028,0.5527623146772385,-0.05553415417671204,-0.4026735574007034,0.3320957627147436,0.1745077297091484,0.4779117964208126,-0.154008686542511,0.2621422335505486
-0.04046297073364258,0.05437994003295898,-0.1800186634063721,0.04115653038024902,0.09869706630706787,-0.2448550090193748,0.05946977436542511,-0.1113829016685486,0.05364930629730225,-0.03832244873046875
-0.0138704776763916,-0.06802654266357422,0.305729866027832,0.05242109298706055,-0.104236364364624,0.02882041037082672,-0.1671637296676636,0.05537503957748413,0.002079606056213379,0.01103241741657257
-0.03319406509399414,0.03593489527702332,0.1024457812309265,-0.06869637966156006,-0.02295324206352234,-0.05343559384346008,0.1233783140778542,-0.04894159734249115,-0.009924441576004028,0.05579885095357895
0.02472043037414551,-0.03140324354171753,-0.01490557193756104,0.0700218677520752,0.006833672523498535,0.05862444639205933,-0.05250108242034912,0.004041820764541626,-0.04921591281890869,-0.05901330709457397
-0.008596420288085938,-0.03210127353668213,-0.02203226089477539,-0.02950525283813477,0.01993632316589355,-0.03611612319946289,0.04121217131614685,0.03033524751663208,0.02897834777832031,0.04485338926315308
0.003844738006591797,0.01286602020263672,0.08314800262451172,-0.02541828155517578,-0.03479433059692383,0.02750727534294128,-0.01342594623565674,-0.05026918649673462,0.009058475494384766,-0.0274193286895752
-0.01379966735839844,0.0391693115234375,0.0283818244934082,0.03819370269775391,0.006792068481445312,-0.01862490177154541,0.07770514488220215,-0.01698577404022217,-0.05736136436462402,-0.02821922302246094
0.01921653747558594,-0.03372764587402344,-0.107100248336792,0.06124258041381836,0.03287911415100098,-0.006237775087356567,0.134213924407959,-0.01408582925796509,-0.07011127471923828,-0.000889122486114502
0.00022125244140625,0.1419740915298462,0.04135608673095703,-0.08865737915039062,-0.07240176200866699,-0.02678793668746948,0.03167545795440674,0.001031041145324707,0.03134679794311523,0.02102667093276978
0.003121376037597656,-0.2637596130371094,0.06054544448852539,-0.05101966857910156,0.08575224876403809,0.1198672354221344,-0.1184268891811371,-0.005802452564239502,0.1457414627075195,-0.02429836988449097
-0.004713058471679688,0.2377685308456421,-0.1857854127883911,0.09760785102844238,-0.003481507301330566,-0.02566181123256683,0.1132710725069046,-0.02473223209381104,-0.07599103450775146,-0.02990236878395081
0.02000713348388672,-0.09586465358734131,0.1177883148193359,-0.08408594131469727,0.02890110015869141,-0.009122967720031738,0.06380608677864075,0.03337246179580688,0.02363228797912598,-0.08921355009078979
-0.06573009490966797,0.01433730125427246,0.1121878623962402,-0.01526927947998047,0.02115797996520996,-0.02541416883468628,-0.02570134401321411,-0.01660871505737305,0.02047443389892578,-0.03112125396728516
0.02268630266189575,0.07885485887527466,0.05068038403987885,-0.05584603548049927,0.01851247251033783,0.01921630278229713,0.00169600173830986,-0.05221261084079742,0.03914846479892731,-0.1118586249649525
0.006696701049804688,-0.07325172424316406,0.07172012329101562,0.07473945617675781,-0.01584053039550781,-0.02578341960906982,-0.007223129272460938,0.002148866653442383,-0.04185581207275391,0.003244161605834961
-0.03712844848632812,0.005566120147705078,0.1366472244262695,-0.04155921936035156,0.009492874145507812,0.04858601093292236,0.01104569435119629,-0.05632781982421875,0.01305675506591797,-0.05316472053527832
0.04253768920898438,0.01719951629638672,0.001794815063476562,-0.0228729248046875,0.02859687805175781,0.01114821434020996,0.009455204010009766,0.002207517623901367,-0.06024646759033203,0.01726198196411133
0.00827789306640625,-0.005911827087402344,0.07743453979492188,0.0271453857421875,-0.07552623748779297,-0.02747416496276855,-0.0477595329284668,-0.0280611515045166,0.01148033142089844,-0.002307653427124023
-0.07906723022460938,0.03069114685058594,-0.1407871246337891,-0.009174346923828125,-0.01813697814941406,0.0208122730255127,0.07639813423156738,0.1298832893371582,0.05077743530273438,-0.05591392517089844
0.0037078857421875,-0.1835041046142578,0.7880973815917969,-0.09389495849609375,0.03661346435546875,0.05769658088684082,-0.4555845260620117,-0.3075408935546875,-0.1182975769042969,0.138615608215332
0.1422863006591797,-0.009076833724975586,-0.9365835189819336,0.2697381973266602,0.2669141292572021,-0.05542171001434326,0.4329250454902649,0.2028218507766724,-0.06143951416015625,0.02273273468017578
-0.7810979336500168,1.403232920914888,-0.02941940724849701,0.3521429151296616,-2.022193782031536,-1.28082704404369,-1.279789188876748,1.955999871715903,3.217710547149181,-0.07094381004571915
24977941704.09043,9586940897.473835,16792111037.99981,-35536250523.08871,-11151594629.6077,2005190681.69567,-3170382686.36685,-3814857262.621597,-14967960993.48941,-3259800572.423509
-24786413976.29735,-10016038295.49745,-17002092939.40384,36111729879.03753,11295976589.84987,-1845182064.660768,2885247263.314059,3693326874.554402,15224623412.27639,3486386403.237738
9265028260.509613,3380223723.905314,6110157359.838377,-12884731405.66481,-4056012574.085373,794384184.424263,-1267238562.120406,-1447323941.569196,-5422090099.710456,-1121133166.999383
-0.1342986598610878,-0.1257779449224472,0.6755717266350985,-0.09573299810290337,-0.1876620948314667,0.1186887976946309,-0.07936300942674279,-0.1130615905858576,-0.1789750484749675,0.528614749899134
0.5195445418357849,-0.0563151091337204,-0.8014337122440338,0.04174917936325073,0.1264633983373642,0.2767000393941998,-0.1222785487771034,0.363219179213047,0.1026710271835327,0.2201591245830059
-0.1139870882034302,-0.05745860934257507,0.1506308317184448,-0.02360749244689941,0.05099081993103027,0.01888453960418701,-0.05975982546806335,-0.03969180583953857,0.06311076879501343,0.01498280465602875
0.04242324829101562,-0.03713715076446533,-0.01389288902282715,-0.02537679672241211,0.01014542579650879,0.126087874174118,-0.01052546501159668,0.02395981550216675,0.007064580917358398,0.004924178123474121
-0.03031635284423828,-0.05657994747161865,0.0188593864440918,0.01757049560546875,-0.03145813941955566,-0.01995247602462769,0.006327986717224121,0.004053115844726562,-0.006211400032043457,0.01478448510169983
0.02699661254882812,-0.008442878723144531,0.0131981372833252,-0.03829717636108398,-0.01035356521606445,0.03964778780937195,0.04166603088378906,-0.03100761771202087,-0.0419919490814209,-0.02148181200027466
-0.002209663391113281,-0.009354114532470703,0.02349376678466797,0.01442527770996094,-0.03143739700317383,-0.04033762216567993,-0.02465355396270752,0.0521620512008667,0.02462291717529297,0.01652216911315918
0.01177978515625,0.04224014282226562,0.04368400573730469,0.01650619506835938,-0.01667404174804688,0.009444117546081543,0.0196990966796875,-0.05642962455749512,-0.02006244659423828,-0.03121566772460938
-0.01516151428222656,-0.03848934173583984,-0.02102470397949219,-0.004528045654296875,0.00604248046875,-0.003599047660827637,0.02324557304382324,0.0407865047454834,-0.0340423583984375,0.01960229873657227
0.018035888671875,-0.002551078796386719,-0.02670192718505859,0.03432083129882812,0.01842117309570312,0.0236889123916626,0.03310203552246094,-0.02736735343933105,-0.03091239929199219,-0.008425712585449219
-0.03537940979003906,0.03981208801269531,0.03469753265380859,-0.04023933410644531,-0.03384113311767578,-0.01494228839874268,0.03691864013671875,0.04229402542114258,-0.04444313049316406,-0.01871418952941895
0.004777908325195312,0.007745265960693359,-0.04504585266113281,-0.06414222717285156,0.06026268005371094,0.004278421401977539,0.05997896194458008,-0.01830124855041504,0.06191635131835938,-0.01755928993225098
-0.006521224975585938,0.02469873428344727,0.006855010986328125,0.1158962249755859,0.02387237548828125,-0.02190709114074707,0.009624361991882324,-0.05281519889831543,-0.01996994018554688,-0.09389996528625488
0.009771347045898438,-0.03461027145385742,0.05790805816650391,0.01519966125488281,-0.05901384353637695,-0.03079390525817871,-0.05478143692016602,0.05086958408355713,0.02020645141601562,0.03140711784362793
-0.003208279609680176,-0.02675116062164307,-0.02140688896179199,0.007460355758666992,0.02160465717315674,0.0258859284222126,0.0186164416372776,-0.03872139751911163,0.008575320243835449,-0.005885213613510132
-0.01875972747802734,0.05568313598632812,0.01548194885253906,-0.03261184692382812,0.02574682235717773,-0.03626179695129395,-0.00469052791595459,0.05159151554107666,-0.02679681777954102,0.02087712287902832
0.005085945129394531,0.013916015625,-0.03796052932739258,-0.01067829132080078,0.03895449638366699,0.04589325189590454,0.02124178409576416,-0.03405469655990601,-0.03552675247192383,0.01383316516876221
-0.0093536376953125,-0.03294849395751953,0.04876708984375,0.007175445556640625,-0.03860187530517578,-0.01350796222686768,-0.02670931816101074,0.02457356452941895,0.03705978393554688,-0.01262044906616211
-0.000972747802734375,0.1011199951171875,-0.00029754638671875,-0.03142547607421875,0.02725601196289062,0.003347873687744141,0.01976585388183594,-0.02604770660400391,-0.05267333984375,-0.004469871520996094
-0.01470088958740234,-0.04536151885986328,0.05189037322998047,0.01615524291992188,-0.008235454559326172,-0.01771223545074463,-0.02617967128753662,-0.03755927085876465,0.040069580078125,0.007024168968200684
-0.04290199279785156,0.08948612213134766,-0.002300262451171875,0.02524948120117188,0.0009832382202148438,-0.006199121475219727,-0.03886580467224121,-0.000865936279296875,0.008947372436523438,-0.05608153343200684
0.023956298828125,-0.03894805908203125,0.1082725524902344,-0.0203857421875,0.0223236083984375,0.03737497329711914,-0.00091552734375,-0.02910232543945312,-0.03834915161132812,-0.001294136047363281
-0.1392812728881836,0.04198360443115234,9.632110595703125e-05,-0.002384185791015625,-0.02812576293945312,-0.03759610652923584,0.03044605255126953,0.07129396218806505,-0.004070281982421875,-0.004755020141601562
-0.01380538940429688,-0.02919578552246094,0.005739212036132812,0.03969573974609375,0.08152580261230469,0.08156490325927734,0.2926793098449707,-0.03100252151489258,-0.2637786865234375,0.02080392837524414
-0.0284879207611084,-0.124946117401123,-0.07474422454833984,-0.09274697303771973,0.2567521333694458,0.01675073802471161,-0.1346828639507294,-0.4555791616439819,0.4654392004013062,0.1105291247367859
-0.4755662456154823,-0.7009589448571205,-0.002025745809078217,0.3707085400819778,0.6857710592448711,-0.03889905475080013,-0.6049078740179539,-0.8098613172769547,0.6549468338489532,0.3738189712166786
-8700385694.219885,-3472508779.589386,-5938819299.7701,12602741698.37785,3945260594.173893,-660135098.7810637,1035214521.404578,1304353746.850771,5312087900.212991,1202115684.523119
-1.158805078826845,3.526621598284692,5.863470475655049,7.299950324930251,5.030703021911904,-15.28777243022341,-5.305311887408607,-5.559107590699568,-6.392110388725996,3.450359411071986
-0.02848880738019943,-0.5122686848044395,-1.939694561064243,-0.8473239094018936,0.136785976588726,1.326993512921035,0.2734948992729187,1.324393601156771,1.19231940433383,-1.907994635403156
0.1779933571815491,0.03259238600730896,0.3817389309406281,-0.2090171575546265,-0.09235459566116333,-0.1176788620650768,-0.01386028900742531,0.007577277719974518,0.04602417349815369,-0.06395969539880753
-0.04399967193603516,0.01731657981872559,-0.004849910736083984,0.06649494171142578,-0.01473045349121094,-0.02939605712890625,-0.04229134321212769,0.05552798509597778,0.008689165115356445,-0.006132781505584717
0.01379966735839844,0.0648198127746582,0.03247165679931641,-0.03206634521484375,-0.03415489196777344,-0.04895102977752686,0.03387904167175293,-0.02626299858093262,-0.04493999481201172,-0.02605175971984863
-0.01398277282714844,0.01113796234130859,-0.01742362976074219,-0.01273536682128906,0.03293991088867188,-0.0002008676528930664,-0.0148158073425293,0.01726484298706055,0.02996540069580078,-0.01924252510070801
0.01200103759765625,0.01488018035888672,-0.0053253173828125,0.03473281860351562,-0.02610874176025391,-0.02196383476257324,0.02932143211364746,0.03745126724243164,-0.001947402954101562,0.01958227157592773
-0.00229644775390625,-0.05232429504394531,0.04413986206054688,0.02108001708984375,0.02136802673339844,0.007757902145385742,-0.04402732849121094,-0.01101970672607422,-0.02470016479492188,0.0002188682556152344
-0.01544952392578125,0.03816604614257812,-0.04701995849609375,-0.00785064697265625,0.01245880126953125,-0.01024532318115234,0.05317783355712891,0.03407096862792969,-0.04244613647460938,-0.0178985595703125
-0.00171661376953125,-0.01522064208984375,0.0242462158203125,-0.01126861572265625,0.01865577697753906,-0.007124423980712891,0.02297496795654297,-0.01614856719970703,-0.01475143432617188,0.008482933044433594
0.0078277587890625,0.04783058166503906,-0.0180206298828125,-0.00167083740234375,-0.01208877563476562,0.005566120147705078,-0.02369165420532227,-0.007497310638427734,0.02919769287109375,-0.03656244277954102
-0.01283645629882812,-0.04110908508300781,-0.001636505126953125,-0.01326370239257812,0.02301025390625,0.002741098403930664,0.008186817169189453,0.04974794387817383,0.01800537109375,0.007084846496582031
